epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,0.452396,0.2133,1.408778,0.9995,0.268793,0.988,2.019e-05,27.9
2,0.446256,0.200723,1.428384,0.9998,0.25474,0.9868,4.019e-05,23.5
3,0.441282,0.189426,1.448707,0.9998,0.245884,0.9904,6.019e-05,32.3
4,0.4369,0.180943,1.460728,0.9997,0.23564,0.9904,8.019e-05,35.5
5,0.439083,0.183843,1.460042,0.9994,0.229297,0.9904,0.0001,37.9
6,0.435352,0.177461,1.466916,1.0,0.226737,0.988,9.999e-05,38.9
7,0.433045,0.175337,1.463875,1.0,0.230039,0.988,9.995e-05,39.2
8,0.427978,0.171842,1.452524,0.9998,0.225063,0.9892,9.99e-05,38.4
9,0.428479,0.17227,1.453316,1.0,0.231681,0.988,9.981e-05,39.2
10,0.430445,0.173894,1.456651,0.9995,0.23376,0.9916,9.971e-05,38.4
11,0.424315,0.167137,1.453028,0.9998,0.220629,0.988,9.958e-05,38.5
12,0.427159,0.172554,1.445577,0.9997,0.209941,0.9904,9.943e-05,37.8
13,0.421521,0.164944,1.447826,0.9992,0.207413,0.988,9.926e-05,37.7
14,0.420534,0.166015,1.43861,0.9995,0.226592,0.9916,9.906e-05,33.1
15,0.421868,0.168351,1.435937,0.9994,0.222915,0.9916,9.884e-05,35.6
16,0.42342,0.170157,1.436471,0.9994,0.211914,0.9892,9.86e-05,38.8
17,0.422632,0.168169,1.440481,0.9998,0.210425,0.9928,9.834e-05,39.0
18,0.41943,0.165534,1.435016,0.9998,0.200426,0.9904,9.805e-05,41.0
19,0.418258,0.164158,1.434656,0.9998,0.220851,0.9904,9.774e-05,40.1
20,0.416096,0.164247,1.423494,0.9998,0.206571,0.9916,9.741e-05,39.6
21,0.418064,0.166132,1.425792,0.9997,0.2018,0.9916,9.706e-05,40.0
22,0.420271,0.168881,1.425831,1.0,0.201073,0.9892,9.668e-05,39.4
23,0.418974,0.166641,1.428307,0.9998,0.202304,0.9868,9.628e-05,40.2
24,0.422308,0.171474,1.425643,1.0,0.200617,0.9892,9.586e-05,39.3
25,0.416483,0.16441,1.424775,0.9998,0.205503,0.9928,9.542e-05,40.0
26,0.418734,0.166541,1.427507,0.9994,0.216467,0.9904,9.496e-05,39.5
27,0.41801,0.167228,1.421135,0.9998,0.202833,0.9868,9.448e-05,40.3
28,0.416826,0.165106,1.42371,0.9995,0.19547,0.9916,9.398e-05,39.6
29,0.416336,0.164615,1.42322,0.9998,0.197575,0.9904,9.346e-05,40.3
30,0.419702,0.169117,1.422043,0.9994,0.205143,0.988,9.291e-05,30.7
31,0.42078,0.170414,1.422245,0.9997,0.209116,0.988,9.235e-05,32.4
32,0.419556,0.167571,1.427495,0.9997,0.198921,0.9928,9.177e-05,33.2
33,0.413509,0.161959,1.419706,0.9998,0.194436,0.9904,9.117e-05,31.4
34,0.421759,0.172953,1.416986,0.9997,0.195553,0.9904,9.055e-05,30.5
35,0.418047,0.16601,1.426194,0.9997,0.195191,0.9916,8.991e-05,29.9
36,0.418932,0.168202,1.421852,0.9992,0.20448,0.9916,8.925e-05,30.4
37,0.417732,0.167481,1.418733,0.9994,0.188561,0.9904,8.857e-05,30.2
38,0.419827,0.170077,1.418824,0.9998,0.202748,0.988,8.788e-05,29.8
39,0.420577,0.170447,1.421097,0.9995,0.187583,0.988,8.717e-05,29.9
40,0.418897,0.167895,1.422906,0.9998,0.193212,0.9904,8.644e-05,29.8
41,0.419824,0.170253,1.418104,0.9995,0.189264,0.9916,8.569e-05,29.7
42,0.42209,0.172531,1.420326,0.9994,0.185963,0.9868,8.493e-05,29.8
43,0.420948,0.168741,1.429776,0.9995,0.1927,0.9904,8.415e-05,29.8
44,0.418509,0.166954,1.424728,1.0,0.194085,0.9916,8.336e-05,30.2
45,0.420675,0.172552,1.413169,0.9995,0.191492,0.988,8.255e-05,30.1
46,0.420097,0.171156,1.415862,0.9997,0.194884,0.9916,8.172e-05,30.6
47,0.422117,0.17179,1.423427,0.9995,0.19522,0.9928,8.088e-05,30.2
48,0.422372,0.172552,1.421656,0.9995,0.195141,0.9928,8.003e-05,30.2
49,0.421759,0.17216,1.420159,0.9989,0.185309,0.9904,7.916e-05,30.1
50,0.423263,0.174354,1.4189,0.9997,0.187647,0.9892,7.828e-05,30.0
51,0.425435,0.175126,1.426673,0.9998,0.184002,0.9892,7.738e-05,30.1
52,0.426378,0.176993,1.423921,0.9992,0.183177,0.9904,7.648e-05,30.3
53,0.422648,0.173022,1.421153,0.9994,0.180451,0.9916,7.556e-05,30.7
54,0.425939,0.175146,1.429114,0.9994,0.188258,0.9892,7.463e-05,30.5
55,0.423293,0.172237,1.427519,0.9997,0.182677,0.9916,7.369e-05,30.3
56,0.42554,0.174988,1.427748,0.9991,0.182333,0.9904,7.273e-05,30.4
57,0.427682,0.177914,1.426755,0.9998,0.193267,0.9928,7.177e-05,30.2
58,0.427755,0.178068,1.426504,0.9994,0.181541,0.9916,7.08e-05,30.7
59,0.432199,0.182149,1.432402,0.9997,0.175814,0.988,6.981e-05,30.3
60,0.430821,0.179407,1.43648,0.9995,0.18716,0.994,6.882e-05,29.6
61,0.428829,0.178217,1.431278,0.9995,0.185887,0.9928,6.782e-05,30.9
62,0.430259,0.180573,1.429004,0.9995,0.177758,0.9904,6.681e-05,32.4
63,0.428798,0.17634,1.438629,0.9994,0.172791,0.994,6.58e-05,31.9
64,0.429302,0.17882,1.431234,0.9995,0.176808,0.9904,6.477e-05,30.1
65,0.431543,0.181053,1.433503,0.9992,0.182055,0.9916,6.374e-05,32.4
66,0.430775,0.179442,1.436104,0.9998,0.176528,0.9916,6.271e-05,32.1
67,0.428955,0.178276,1.431674,0.9994,0.18202,0.9928,6.166e-05,29.9
68,0.433341,0.183867,1.431241,0.9994,0.178637,0.9916,6.062e-05,32.5
69,0.433353,0.182136,1.438223,0.9998,0.17734,0.9928,5.956e-05,34.3
70,0.433695,0.183349,1.435078,0.9998,0.178591,0.9892,5.851e-05,32.7
71,0.435053,0.183003,1.443254,0.9998,0.182097,0.9892,5.745e-05,32.8
72,0.440647,0.188765,1.448177,0.9995,0.175531,0.9916,5.638e-05,34.4
73,0.437519,0.186934,1.439856,0.9995,0.187019,0.9916,5.532e-05,34.0
74,0.436879,0.184886,1.444849,0.9994,0.177244,0.994,5.425e-05,32.7
75,0.436226,0.184528,1.443019,0.9997,0.178009,0.994,5.318e-05,33.1
76,0.436942,0.185344,1.443334,0.9995,0.177944,0.9928,5.211e-05,34.4
77,0.443198,0.193969,1.440113,0.9994,0.168798,0.988,5.104e-05,33.9
78,0.438393,0.186072,1.447678,0.9991,0.172041,0.9892,4.996e-05,33.3
79,0.440669,0.188263,1.450292,0.9998,0.175391,0.9904,4.889e-05,32.4
80,0.439009,0.186786,1.4479,0.9992,0.171673,0.9916,4.782e-05,34.7
81,0.442318,0.19016,1.450947,0.9992,0.167841,0.9892,4.675e-05,34.3
82,0.44268,0.189689,1.454644,0.9991,0.172409,0.9916,4.568e-05,33.0
83,0.442801,0.190594,1.45163,0.9994,0.166218,0.9916,4.462e-05,32.4
84,0.440345,0.186598,1.455332,0.9989,0.183204,0.9916,4.355e-05,34.2
85,0.445885,0.194454,1.451609,0.9995,0.167588,0.9928,4.249e-05,33.4
86,0.4459,0.194063,1.453245,0.9997,0.165748,0.994,4.144e-05,33.0
87,0.446057,0.192865,1.458825,0.9992,0.168134,0.9904,4.038e-05,32.5
88,0.449079,0.198443,1.451625,0.9994,0.169899,0.9916,3.934e-05,34.4
89,0.446608,0.192535,1.462901,0.9994,0.164673,0.994,3.829e-05,34.0
90,0.447262,0.194618,1.457835,0.9992,0.166328,0.994,3.726e-05,32.6
91,0.451517,0.200805,1.454363,0.9997,0.164382,0.9916,3.623e-05,32.2
92,0.449761,0.196208,1.46397,0.9991,0.165674,0.9916,3.52e-05,34.1
93,0.451015,0.199658,1.456441,0.9995,0.165563,0.9928,3.419e-05,33.8
94,0.452612,0.199926,1.463359,0.9992,0.165575,0.9916,3.318e-05,32.8
95,0.453458,0.200411,1.465645,0.9989,0.165819,0.9916,3.218e-05,32.4
96,0.453904,0.200337,1.468171,0.9986,0.163873,0.9928,3.119e-05,34.3
97,0.45584,0.201593,1.472828,0.9989,0.163784,0.9904,3.02e-05,34.2
98,0.453067,0.197583,1.475007,0.9988,0.161349,0.9928,2.923e-05,32.9
99,0.454731,0.201237,1.468708,0.9997,0.16105,0.9928,2.827e-05,26.0
100,0.460379,0.207989,1.469939,0.9992,0.164593,0.9916,2.731e-05,26.5
101,0.452604,0.196216,1.478157,0.9997,0.165367,0.9916,2.637e-05,25.4
102,0.458796,0.205616,1.471516,0.9985,0.16118,0.9916,2.544e-05,23.3
103,0.458078,0.201753,1.48338,0.9994,0.165435,0.9928,2.452e-05,24.9
104,0.45642,0.201541,1.475935,0.9994,0.161306,0.9904,2.362e-05,25.1
105,0.468875,0.219186,1.467633,0.9988,0.162217,0.9916,2.272e-05,24.6
106,0.463523,0.210688,1.474864,0.9994,0.160733,0.9916,2.184e-05,23.6
107,0.463425,0.209639,1.478565,0.9986,0.162584,0.9892,2.097e-05,22.5
108,0.462859,0.208021,1.482211,0.9992,0.162048,0.9916,2.012e-05,21.8
109,0.463722,0.208609,1.484176,0.9988,0.162052,0.9916,1.928e-05,21.2
110,0.466186,0.211652,1.484321,0.9991,0.161043,0.9892,1.845e-05,21.6
