epoch,train_loss,train_acc,val_loss,val_acc,lr,drop_path,epoch_time_sec
1,0.972206,0.562500,0.693087,0.800000,0.00010900,0.0010,2.06
2,0.942685,0.625000,0.690437,0.600000,0.00020800,0.0020,0.93
3,0.936320,0.625000,0.688581,0.600000,0.00030700,0.0030,0.94
4,1.053394,0.343750,0.687408,0.600000,0.00040600,0.0040,0.97
5,0.981637,0.531250,0.687243,0.600000,0.00050500,0.0050,0.94
6,0.977942,0.531250,0.688165,0.600000,0.00060400,0.0060,0.98
7,1.001805,0.531250,0.690629,0.600000,0.00070300,0.0070,1.00
8,0.962593,0.562500,0.695129,0.400000,0.00080200,0.0080,0.98
9,0.955982,0.531250,0.701405,0.400000,0.00090100,0.0090,0.96
10,0.955741,0.687500,0.708075,0.400000,0.00100000,0.0100,1.01
11,0.967445,0.531250,0.712648,0.400000,0.00099993,0.0110,0.96
12,0.930837,0.562500,0.715476,0.400000,0.00099973,0.0120,0.98
13,0.933442,0.718750,0.718010,0.400000,0.00099939,0.0130,0.98
14,0.882328,0.812500,0.723640,0.400000,0.00099891,0.0140,0.98
15,0.936939,0.562500,0.725133,0.400000,0.00099829,0.0150,0.97
16,0.881960,0.718750,0.723693,0.400000,0.00099754,0.0160,0.96
17,0.913960,0.687500,0.721031,0.400000,0.00099666,0.0170,0.96
18,0.898663,0.718750,0.718357,0.400000,0.00099564,0.0180,1.02
19,0.915103,0.718750,0.716224,0.400000,0.00099448,0.0190,1.03
20,0.944222,0.593750,0.708385,0.400000,0.00099319,0.0200,0.99
21,0.875351,0.718750,0.700695,0.450000,0.00099176,0.0210,0.95
22,0.942542,0.625000,0.701206,0.600000,0.00099020,0.0220,0.94
23,0.848968,0.656250,0.708027,0.600000,0.00098850,0.0230,0.95
24,0.924875,0.687500,0.717002,0.600000,0.00098668,0.0240,0.93
25,0.859356,0.625000,0.725969,0.600000,0.00098472,0.0250,0.94
26,0.813783,0.781250,0.736930,0.600000,0.00098262,0.0260,0.98
27,0.776946,0.781250,0.759365,0.600000,0.00098040,0.0270,0.96
28,0.770751,0.875000,0.787506,0.600000,0.00097804,0.0280,0.95
29,0.757848,0.750000,0.850228,0.600000,0.00097555,0.0290,0.98
30,0.773246,0.750000,0.934873,0.600000,0.00097294,0.0300,1.00
31,0.951604,0.718750,1.020149,0.600000,0.00097019,0.0310,0.99
32,0.756174,0.812500,1.113338,0.600000,0.00096731,0.0320,0.96
33,0.809610,0.781250,1.170063,0.600000,0.00096431,0.0330,0.98
34,0.788123,0.812500,1.172200,0.600000,0.00096118,0.0340,1.02
35,0.961706,0.718750,1.134595,0.600000,0.00095793,0.0350,1.01
36,0.871403,0.625000,1.116919,0.600000,0.00095455,0.0360,1.02
37,0.820841,0.687500,0.985464,0.600000,0.00095104,0.0370,1.00
38,0.896263,0.625000,0.857860,0.600000,0.00094742,0.0380,0.99
39,0.754344,0.812500,0.752342,0.600000,0.00094367,0.0390,1.00
40,0.705710,0.906250,0.692070,0.600000,0.00093980,0.0400,1.00
41,0.762986,0.750000,0.654917,0.600000,0.00093581,0.0410,1.00
42,0.685723,0.906250,0.616928,0.600000,0.00093170,0.0420,1.33
43,0.653714,0.875000,0.577433,0.600000,0.00092747,0.0430,1.00
44,0.725564,0.875000,0.573110,0.600000,0.00092312,0.0440,0.98
45,0.738401,0.812500,0.573790,0.600000,0.00091866,0.0450,0.99
46,0.706041,0.812500,0.584244,0.650000,0.00091409,0.0460,1.03
47,0.712505,0.843750,0.566362,0.750000,0.00090940,0.0470,1.02
48,0.742086,0.906250,0.544040,0.750000,0.00090460,0.0480,1.00
49,0.673794,0.843750,0.507701,0.750000,0.00089969,0.0490,1.02
50,0.666108,0.875000,0.477572,0.800000,0.00089468,0.0500,0.98
51,0.689471,0.843750,0.466926,0.800000,0.00088955,0.0510,0.98
52,0.654663,0.843750,0.468851,0.800000,0.00088432,0.0520,1.00
53,0.680840,0.875000,0.450622,0.850000,0.00087898,0.0530,1.03
54,0.619383,0.937500,0.422604,0.850000,0.00087354,0.0540,1.00
55,0.612623,0.906250,0.401382,0.950000,0.00086799,0.0550,0.91
56,0.667266,0.843750,0.385720,1.000000,0.00086235,0.0560,0.84
57,0.646949,0.906250,0.368164,1.000000,0.00085661,0.0570,0.93
58,0.804944,0.718750,0.350941,1.000000,0.00085077,0.0580,0.99
59,0.679780,0.875000,0.344814,1.000000,0.00084483,0.0590,0.99
60,0.639663,0.906250,0.346902,1.000000,0.00083880,0.0600,1.00
61,0.599981,0.968750,0.355104,1.000000,0.00083268,0.0610,0.91
62,0.597140,0.937500,0.360444,1.000000,0.00082647,0.0620,0.95
63,0.614094,0.937500,0.365081,1.000000,0.00082016,0.0630,0.93
64,0.604298,0.937500,0.356366,1.000000,0.00081377,0.0640,0.91
65,0.651867,0.937500,0.355811,1.000000,0.00080730,0.0650,1.04
66,0.593796,0.937500,0.359413,1.000000,0.00080074,0.0660,1.04
67,0.815785,0.750000,0.363079,1.000000,0.00079410,0.0670,1.01
68,0.601149,0.937500,0.373061,1.000000,0.00078738,0.0680,1.02
69,0.726197,0.875000,0.370994,1.000000,0.00078058,0.0690,1.02
70,0.728058,0.781250,0.362565,1.000000,0.00077370,0.0700,1.01
71,0.563639,0.968750,0.367620,1.000000,0.00076675,0.0710,1.00
72,0.615542,0.937500,0.364428,1.000000,0.00075973,0.0720,0.99
73,0.642003,0.875000,0.360183,1.000000,0.00075263,0.0730,1.02
74,0.602183,0.937500,0.359130,1.000000,0.00074547,0.0740,0.99
75,0.630416,0.906250,0.354941,1.000000,0.00073824,0.0750,0.97
76,0.749545,0.843750,0.351126,1.000000,0.00073094,0.0760,1.00
77,0.604739,0.937500,0.351799,1.000000,0.00072358,0.0770,0.96
78,0.584837,0.968750,0.347207,1.000000,0.00071616,0.0780,0.99
79,0.599640,0.937500,0.343842,1.000000,0.00070868,0.0790,1.04
80,0.655035,0.906250,0.341200,1.000000,0.00070115,0.0800,0.99
81,0.573160,0.968750,0.344404,1.000000,0.00069356,0.0810,1.01
82,0.581490,0.968750,0.349521,1.000000,0.00068591,0.0820,0.99
83,0.571592,0.937500,0.356584,1.000000,0.00067822,0.0830,1.00
84,0.676458,0.875000,0.355142,1.000000,0.00067048,0.0840,1.03
85,0.687881,0.843750,0.351599,1.000000,0.00066269,0.0850,0.99
86,0.605465,0.906250,0.346094,1.000000,0.00065485,0.0860,0.97
87,0.653635,0.875000,0.344215,1.000000,0.00064698,0.0870,1.03
88,0.727635,0.812500,0.343874,1.000000,0.00063906,0.0880,1.03
89,0.674951,0.843750,0.345774,1.000000,0.00063111,0.0890,0.98
90,0.568253,0.968750,0.346709,1.000000,0.00062312,0.0900,1.04
91,0.554191,0.968750,0.348468,1.000000,0.00061510,0.0910,1.02
92,0.622149,0.906250,0.347777,1.000000,0.00060704,0.0920,1.05
93,0.535630,0.968750,0.347464,1.000000,0.00059896,0.0930,1.03
94,0.632220,0.875000,0.349232,1.000000,0.00059085,0.0940,1.03
95,0.614426,0.937500,0.350033,1.000000,0.00058271,0.0950,1.01
96,0.622883,0.937500,0.352577,1.000000,0.00057456,0.0960,1.01
97,0.544329,0.937500,0.352841,1.000000,0.00056638,0.0970,0.99
98,0.621620,0.937500,0.354856,1.000000,0.00055818,0.0980,0.98
99,0.591962,0.968750,0.355391,1.000000,0.00054997,0.0990,1.02
100,0.719429,0.781250,0.359600,1.000000,0.00054175,0.1000,1.04
101,0.555025,1.000000,0.363226,1.000000,0.00053351,0.1010,1.04
102,0.717015,0.812500,0.366728,1.000000,0.00052527,0.1020,1.04
103,0.614124,0.937500,0.360920,1.000000,0.00051702,0.1030,1.03
104,0.604445,0.937500,0.353505,1.000000,0.00050876,0.1040,1.06
105,0.633644,0.875000,0.350607,1.000000,0.00050050,0.1050,1.04
106,0.583746,0.906250,0.348629,1.000000,0.00049224,0.1060,1.02
107,0.634792,0.875000,0.347413,1.000000,0.00048398,0.1070,1.02
108,0.577090,0.937500,0.344899,1.000000,0.00047573,0.1080,1.06
109,0.565675,0.937500,0.342353,1.000000,0.00046749,0.1090,1.01
110,0.602421,0.937500,0.341562,1.000000,0.00045925,0.1100,1.02
111,0.613202,0.937500,0.341204,1.000000,0.00045103,0.1110,0.99
112,0.648851,0.906250,0.339969,1.000000,0.00044282,0.1120,1.03
113,0.544277,1.000000,0.339873,1.000000,0.00043462,0.1130,1.04
114,0.550945,1.000000,0.339079,1.000000,0.00042644,0.1140,1.00
115,0.616129,0.906250,0.338466,1.000000,0.00041829,0.1150,1.04
116,0.608296,0.968750,0.338143,1.000000,0.00041015,0.1160,1.03
117,0.588424,0.968750,0.338283,1.000000,0.00040204,0.1170,1.01
118,0.622119,0.906250,0.339302,1.000000,0.00039396,0.1180,1.02
119,0.593074,0.968750,0.339668,1.000000,0.00038590,0.1190,1.00
120,0.643705,0.968750,0.339727,1.000000,0.00037788,0.1200,1.05
121,0.594960,0.937500,0.340522,1.000000,0.00036989,0.1210,1.05
122,0.645501,0.906250,0.340955,1.000000,0.00036194,0.1220,1.06
123,0.615962,0.875000,0.341251,1.000000,0.00035402,0.1230,1.04
124,0.576862,0.937500,0.341495,1.000000,0.00034615,0.1240,1.00
125,0.606067,0.937500,0.342403,1.000000,0.00033831,0.1250,1.03
126,0.597677,0.937500,0.343291,1.000000,0.00033052,0.1260,1.04
127,0.644601,0.906250,0.343172,1.000000,0.00032278,0.1270,1.05
128,0.632849,0.906250,0.343655,1.000000,0.00031509,0.1280,1.03
129,0.614919,0.906250,0.344164,1.000000,0.00030744,0.1290,1.04
130,0.623483,0.937500,0.347950,1.000000,0.00029985,0.1300,1.04
131,0.561009,0.968750,0.351642,1.000000,0.00029232,0.1310,1.04
132,0.645860,0.875000,0.357845,1.000000,0.00028484,0.1320,1.05
133,0.677815,0.843750,0.363650,1.000000,0.00027742,0.1330,1.03
134,0.547118,1.000000,0.367878,1.000000,0.00027006,0.1340,1.04
135,0.696258,0.906250,0.367994,1.000000,0.00026276,0.1350,1.05
136,0.594178,0.968750,0.372207,1.000000,0.00025553,0.1360,1.07
137,0.565385,0.937500,0.373840,1.000000,0.00024837,0.1370,1.06
138,0.684368,0.906250,0.375820,1.000000,0.00024127,0.1380,1.05
139,0.546806,1.000000,0.372714,1.000000,0.00023425,0.1390,1.03
140,0.600213,0.906250,0.371707,1.000000,0.00022730,0.1400,1.04
141,0.573047,0.968750,0.367285,1.000000,0.00022042,0.1410,1.03
142,0.593107,0.937500,0.364716,1.000000,0.00021362,0.1420,1.07
143,0.669525,0.906250,0.366938,1.000000,0.00020690,0.1430,1.04
144,0.562670,0.968750,0.367527,1.000000,0.00020026,0.1440,1.03
145,0.544224,1.000000,0.365086,1.000000,0.00019370,0.1450,1.01
146,0.619780,0.937500,0.361605,1.000000,0.00018723,0.1460,1.04
147,0.596180,0.937500,0.357981,1.000000,0.00018084,0.1470,0.96
148,0.552171,0.968750,0.355173,1.000000,0.00017453,0.1480,0.99
149,0.604483,0.937500,0.353614,1.000000,0.00016832,0.1490,0.98
150,0.673383,0.906250,0.349841,1.000000,0.00016220,0.1500,1.01
151,0.597529,0.906250,0.350275,1.000000,0.00015617,0.1510,0.97
