epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
36,0.568093,0.320411,0.815774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.380298,0.9844,2.51e-05,47.8
37,0.564592,0.31614,0.813044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.381381,0.9868,2.48e-05,45.9
38,0.565635,0.320141,0.811128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.374,0.9832,2.45e-05,48.6
39,0.568716,0.326617,0.810816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.377676,0.9844,2.418e-05,46.9
40,0.562515,0.312117,0.812913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37516,0.9844,2.386e-05,45.2
41,0.565353,0.320351,0.810354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.379689,0.9832,2.354e-05,42.6
42,0.565217,0.321227,0.809208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.378151,0.9832,2.32e-05,47.4
43,0.565237,0.321138,0.809337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.372347,0.9844,2.286e-05,47.1
44,0.562414,0.313942,0.810885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.376659,0.9844,2.252e-05,46.3
45,0.564858,0.322844,0.806873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.366404,0.9868,2.217e-05,48.5
46,0.564242,0.320893,0.807591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.380424,0.9856,2.182e-05,46.7
47,0.563723,0.318817,0.808628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.375306,0.9832,2.146e-05,48.2
48,0.563299,0.320937,0.805661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.37518,0.9844,2.109e-05,48.1
49,0.563822,0.322025,0.805618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.368939,0.9856,2.073e-05,48.0
50,0.566395,0.326737,0.806053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.378884,0.9844,2.036e-05,47.4
51,0.565302,0.323427,0.807177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.375305,0.9844,1.998e-05,48.7
52,0.563598,0.321663,0.805532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37158,0.9844,1.96e-05,46.3
53,0.56521,0.326111,0.80431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.371219,0.9856,1.922e-05,44.6
54,0.565191,0.327323,0.80306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.369453,0.9844,1.884e-05,49.2
55,0.562157,0.317962,0.806352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.368016,0.9856,1.845e-05,46.5
56,0.562372,0.317949,0.806794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3688,0.9856,1.806e-05,46.3
57,0.56424,0.324024,0.804456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.376196,0.9844,1.767e-05,48.5
58,0.564165,0.324058,0.804273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.374742,0.9844,1.728e-05,46.7
59,0.564266,0.325844,0.802688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.367018,0.9844,1.688e-05,48.0
60,0.56371,0.320991,0.806428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.369369,0.9844,1.649e-05,48.0
61,0.565165,0.329164,0.801165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.367457,0.9868,1.609e-05,46.8
62,0.564204,0.325079,0.80333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.366966,0.9856,1.57e-05,48.5
63,0.564712,0.325264,0.804159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.365845,0.9856,1.53e-05,44.7
64,0.565102,0.328115,0.80209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.363094,0.9868,1.491e-05,47.2
65,0.565566,0.326712,0.804421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.359927,0.9844,1.451e-05,47.9
66,0.5656,0.326986,0.804213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.360038,0.9856,1.412e-05,48.7
67,0.564987,0.327157,0.802816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.365825,0.9844,1.372e-05,48.0
68,0.565716,0.330159,0.801272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.367512,0.9844,1.333e-05,47.8
