epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,1.618841,0.290267,2.188229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.390721,0.9748,2.019e-05,37.3
2,1.311087,0.669619,1.586002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.962789,0.9688,4.019e-05,36.4
3,1.129734,1.25145,1.077571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949,1.251786,0.9736,6.019e-05,36.6
4,1.06828,1.39214,0.929483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949,1.322446,0.9712,8.019e-05,36.5
5,1.035354,1.433601,0.864677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952,1.321037,0.9724,0.0001,36.7
6,1.013672,1.443372,0.829515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,1.35373,0.9748,9.999e-05,36.7
7,1.000197,1.446198,0.809054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,1.4704,0.97,9.996e-05,36.3
8,0.987421,1.43604,0.795155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955,1.394538,0.9772,9.991e-05,36.4
9,0.981528,1.440907,0.784652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,1.350978,0.9772,9.984e-05,36.2
10,0.973022,1.426022,0.778879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,1.322611,0.982,9.975e-05,36.6
11,0.969885,1.425753,0.774513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,1.323406,0.9796,9.963e-05,36.2
12,0.965792,1.423282,0.769725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,1.305272,0.9808,9.95e-05,36.2
13,0.960921,1.42022,0.764078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958,1.352286,0.9784,9.935e-05,36.2
14,0.956695,1.417581,0.759172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,1.335922,0.976,9.918e-05,36.4
15,0.952611,1.406115,0.758251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,1.368686,0.9796,9.899e-05,36.3
16,0.949011,1.401252,0.755194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,1.313185,0.9796,9.877e-05,36.3
17,0.943433,1.39119,0.751536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,1.333142,0.9772,9.854e-05,36.0
