epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
93,2,2.031415,1.000000,1.970552,1.000000,0.00017997,24.21
94,2,2.028501,1.000000,1.970516,0.998801,0.00017754,24.37
95,2,2.028504,1.000000,1.970574,0.997602,0.00017511,24.31
96,2,2.027995,1.000000,1.971231,0.997602,0.00017267,24.31
97,2,2.029082,1.000000,1.970475,0.998801,0.00017022,24.28
98,2,2.025686,1.000000,1.973322,0.998801,0.00016776,24.32
99,2,2.024794,1.000000,1.962987,0.997602,0.00016531,24.20
100,2,2.023515,1.000000,1.966113,0.998801,0.00016285,24.33
101,2,2.022406,1.000000,1.964474,0.997602,0.00016038,24.33
102,2,2.021173,1.000000,1.963610,1.000000,0.00015791,24.37
103,2,2.019356,1.000000,1.965722,0.998801,0.00015544,24.33
104,2,2.016122,1.000000,1.965541,0.997602,0.00015297,24.22
105,2,2.018894,1.000000,1.968895,0.998801,0.00015050,24.12
106,2,2.015366,1.000000,1.970258,0.998801,0.00014803,24.48
107,2,2.014968,1.000000,1.962747,0.998801,0.00014556,24.28
108,2,2.013408,1.000000,1.967050,1.000000,0.00014309,24.45
109,2,2.013746,1.000000,1.959888,0.998801,0.00014062,24.27
110,2,2.012290,1.000000,1.964516,1.000000,0.00013815,24.37
111,2,2.011516,1.000000,1.964700,0.998801,0.00013569,24.21
112,2,2.009449,1.000000,1.959894,1.000000,0.00013324,23.99
113,2,2.007973,1.000000,1.957220,0.998801,0.00013078,24.31
114,2,2.010430,1.000000,1.955924,0.998801,0.00012833,24.32
115,2,2.009152,1.000000,1.956013,0.998801,0.00012589,24.42
116,2,2.007740,1.000000,1.955253,0.997602,0.00012346,24.21
117,2,2.005830,1.000000,1.956874,1.000000,0.00012103,24.48
118,2,2.005589,1.000000,1.953893,1.000000,0.00011861,24.43
119,2,2.004250,1.000000,1.954290,1.000000,0.00011620,24.13
120,2,2.005209,0.999850,1.952560,1.000000,0.00011380,24.28
121,2,2.003524,1.000000,1.957154,0.998801,0.00011141,24.39
122,2,2.002027,1.000000,1.954730,1.000000,0.00010903,24.48
123,2,2.000215,1.000000,1.956148,0.998801,0.00010666,24.32
124,2,2.002547,1.000000,1.954178,0.998801,0.00010430,24.28
125,2,2.002669,1.000000,1.954992,1.000000,0.00010196,24.40
126,2,1.998981,1.000000,1.952085,0.998801,0.00009963,24.17
127,2,1.998970,1.000000,1.951939,1.000000,0.00009731,24.21
128,2,1.997218,1.000000,1.954396,1.000000,0.00009501,24.38
129,2,1.997071,1.000000,1.952014,0.997602,0.00009272,24.27
130,2,1.997051,1.000000,1.951906,0.998801,0.00009045,24.25
131,2,1.995498,1.000000,1.949247,1.000000,0.00008819,24.28
132,2,1.995381,1.000000,1.948825,1.000000,0.00008595,24.29
133,2,1.992464,1.000000,1.950706,1.000000,0.00008373,24.94
134,2,1.994304,1.000000,1.948943,1.000000,0.00008153,24.98
135,2,1.991765,1.000000,1.952410,1.000000,0.00007935,24.36
136,2,1.992053,1.000000,1.948381,0.998801,0.00007718,24.45
137,2,1.991328,1.000000,1.950971,0.998801,0.00007504,24.54
138,2,1.992836,1.000000,1.949860,1.000000,0.00007291,24.37
139,2,1.989254,1.000000,1.947104,1.000000,0.00007081,24.38
140,2,1.991474,1.000000,1.948674,0.998801,0.00006873,24.61
141,2,1.990924,1.000000,1.948768,0.998801,0.00006667,24.33
142,2,1.989856,1.000000,1.949333,1.000000,0.00006464,24.39
143,2,1.989237,1.000000,1.950214,0.998801,0.00006263,24.23
144,2,1.988853,1.000000,1.947052,0.998801,0.00006064,24.35
145,2,1.987416,1.000000,1.948457,0.998801,0.00005868,24.56
146,2,1.986279,1.000000,1.946330,1.000000,0.00005674,24.44
147,2,1.987605,1.000000,1.947144,0.998801,0.00005482,24.28
148,2,1.986484,1.000000,1.945742,1.000000,0.00005294,24.48
149,2,1.987496,1.000000,1.945106,0.998801,0.00005108,24.19
150,2,1.986402,1.000000,1.944553,1.000000,0.00004925,24.35
151,2,1.983311,1.000000,1.945753,1.000000,0.00004744,24.13
152,2,1.985784,1.000000,1.944391,0.998801,0.00004567,24.37
153,2,1.985037,1.000000,1.942474,0.998801,0.00004392,24.29
154,2,1.984079,1.000000,1.942352,1.000000,0.00004220,24.24
155,2,1.985049,1.000000,1.942067,1.000000,0.00004051,24.21
156,2,1.982182,1.000000,1.941801,1.000000,0.00003885,24.34
157,2,1.982738,1.000000,1.940725,1.000000,0.00003722,24.22
158,2,1.981369,1.000000,1.942592,0.998801,0.00003562,24.38
159,2,1.981190,1.000000,1.941584,1.000000,0.00003406,24.41
160,2,1.981008,1.000000,1.940866,1.000000,0.00003252,24.39
161,2,1.980590,1.000000,1.941458,0.998801,0.00003102,24.40
162,2,1.980217,1.000000,1.939709,1.000000,0.00002955,24.42
163,2,1.979466,1.000000,1.940053,0.998801,0.00002812,24.23
164,2,1.980208,1.000000,1.941762,1.000000,0.00002671,24.49
165,2,1.981669,1.000000,1.940695,1.000000,0.00002534,24.39
166,2,1.979392,1.000000,1.941406,1.000000,0.00002401,24.33
167,2,1.980973,1.000000,1.940833,0.998801,0.00002271,24.39
168,2,1.979615,1.000000,1.940362,1.000000,0.00002144,24.27
169,2,1.977747,1.000000,1.939616,1.000000,0.00002021,24.41
170,2,1.978566,1.000000,1.939730,1.000000,0.00001902,24.58
171,2,1.980334,1.000000,1.940124,0.998801,0.00001786,24.42
172,2,1.978257,1.000000,1.940638,0.998801,0.00001674,24.39
173,2,1.978075,1.000000,1.938406,1.000000,0.00001565,24.30
174,2,1.976484,1.000000,1.939050,1.000000,0.00001460,24.25
175,2,1.977602,1.000000,1.939162,0.998801,0.00001359,24.37
176,2,1.975977,1.000000,1.938834,1.000000,0.00001262,24.47
177,2,1.976557,1.000000,1.937784,0.998801,0.00001168,24.55
178,2,1.979235,1.000000,1.937329,0.998801,0.00001078,24.35
179,2,1.974961,1.000000,1.937648,0.998801,0.00000992,24.37
180,2,1.978918,1.000000,1.936919,0.998801,0.00000910,24.27
181,2,1.977943,1.000000,1.937563,0.998801,0.00000832,24.45
182,2,1.977347,1.000000,1.937523,1.000000,0.00000757,24.39
183,2,1.974345,1.000000,1.938149,1.000000,0.00000687,24.21
184,2,1.975892,1.000000,1.938721,1.000000,0.00000620,24.28
185,2,1.975104,1.000000,1.938058,1.000000,0.00000557,24.35
186,2,1.977668,1.000000,1.937653,0.998801,0.00000499,24.40
187,2,1.974959,1.000000,1.938940,0.998801,0.00000444,24.60
188,2,1.975378,1.000000,1.938981,0.998801,0.00000393,24.38
189,2,1.976387,1.000000,1.937328,1.000000,0.00000347,24.19
190,2,1.974152,1.000000,1.937828,0.998801,0.00000304,24.45
191,2,1.975174,1.000000,1.937346,1.000000,0.00000265,24.40
192,2,1.973923,1.000000,1.936819,0.998801,0.00000231,24.33
193,2,1.975100,1.000000,1.937862,0.998801,0.00000200,24.59
194,2,1.973495,1.000000,1.936165,0.998801,0.00000174,24.47
195,2,1.975799,1.000000,1.936503,0.998801,0.00000151,24.36
196,2,1.974764,1.000000,1.935791,1.000000,0.00000133,24.50
197,2,1.975900,1.000000,1.936721,0.998801,0.00000118,24.37
198,2,1.973117,1.000000,1.937169,0.998801,0.00000108,24.59
199,2,1.974108,1.000000,1.936542,0.998801,0.00000102,24.32
200,2,1.974603,1.000000,1.936556,1.000000,0.00000100,24.35
