epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,0.270653,0.165978,1.212724,1.0,0.242169,0.9856,4.04e-06,25.7
2,0.266239,0.15893,1.232027,1.0,0.238361,0.9832,8.04e-06,29.4
3,0.257229,0.145611,1.261787,1.0,0.221371,0.9832,1.204e-05,29.9
4,0.251289,0.135493,1.293449,1.0,0.210272,0.9844,1.604e-05,28.8
5,0.24659,0.126122,1.330802,1.0,0.205116,0.982,2e-05,28.5
6,0.244503,0.120563,1.359964,1.0,0.190703,0.982,1.999e-05,28.1
7,0.238926,0.11061,1.393774,0.9998,0.185341,0.9832,1.996e-05,28.9
8,0.238511,0.107605,1.416669,1.0,0.180901,0.982,1.991e-05,29.1
9,0.237359,0.10414,1.43633,1.0,0.179675,0.9832,1.985e-05,30.7
10,0.233245,0.098568,1.445332,1.0,0.175716,0.982,1.976e-05,31.3
11,0.233316,0.096073,1.468508,0.9998,0.171967,0.982,1.966e-05,31.6
12,0.23133,0.093781,1.469269,1.0,0.168035,0.9832,1.954e-05,26.1
13,0.231344,0.092637,1.479708,1.0,0.167489,0.9832,1.939e-05,28.1
14,0.230492,0.090822,1.487519,1.0,0.170042,0.982,1.924e-05,31.4
15,0.229839,0.088963,1.497729,1.0,0.163346,0.9844,1.906e-05,34.0
16,0.228292,0.086787,1.501833,1.0,0.163936,0.982,1.887e-05,36.0
17,0.227168,0.08525,1.504436,1.0,0.163841,0.9832,1.866e-05,38.7
18,0.227681,0.085419,1.508041,1.0,0.161724,0.9844,1.843e-05,40.1
19,0.2279,0.085264,1.511627,1.0,0.159618,0.9844,1.819e-05,40.9
20,0.227575,0.083651,1.522891,1.0,0.158524,0.9832,1.793e-05,42.3
21,0.226052,0.082378,1.519117,1.0,0.156718,0.9832,1.765e-05,42.7
22,0.226917,0.083647,1.516347,1.0,0.160879,0.9832,1.737e-05,42.4
23,0.22497,0.081225,1.518678,1.0,0.160748,0.982,1.707e-05,42.7
24,0.225108,0.081329,1.519115,0.9998,0.156266,0.9856,1.675e-05,41.9
25,0.222506,0.078005,1.523007,0.9998,0.155588,0.9856,1.642e-05,42.3
26,0.224422,0.08011,1.523235,1.0,0.157981,0.9844,1.608e-05,40.4
27,0.225805,0.082039,1.519698,1.0,0.153943,0.9844,1.573e-05,38.3
28,0.223723,0.079791,1.519106,1.0,0.156109,0.9856,1.537e-05,41.8
29,0.224343,0.079873,1.524572,1.0,0.155137,0.9832,1.5e-05,43.3
30,0.22391,0.079524,1.523382,1.0,0.148948,0.9868,1.462e-05,43.5
31,0.223812,0.078919,1.527844,1.0,0.151341,0.9868,1.423e-05,43.6
32,0.223229,0.07829,1.527677,1.0,0.153011,0.9856,1.384e-05,43.4
33,0.222406,0.077696,1.524804,1.0,0.151383,0.9844,1.344e-05,43.4
34,0.221946,0.076805,1.52822,0.9998,0.150031,0.9832,1.303e-05,42.4
35,0.220751,0.075345,1.529406,0.9998,0.153765,0.9844,1.261e-05,42.3
36,0.221905,0.076934,1.526637,1.0,0.151005,0.9844,1.22e-05,42.5
37,0.222772,0.078077,1.525026,1.0,0.151539,0.9844,1.178e-05,42.5
38,0.22103,0.075895,1.527245,1.0,0.154387,0.9844,1.135e-05,42.9
39,0.220594,0.075885,1.522978,1.0,0.152835,0.9832,1.093e-05,41.7
40,0.22108,0.075847,1.528182,1.0,0.150194,0.9868,1.05e-05,37.5
41,0.220493,0.075653,1.524048,1.0,0.150762,0.9856,1.007e-05,36.4
42,0.220429,0.075155,1.527896,1.0,0.150872,0.9844,9.65e-06,36.2
43,0.21986,0.074212,1.530689,1.0,0.150357,0.9844,9.22e-06,36.9
44,0.21943,0.074036,1.527983,1.0,0.150994,0.9856,8.8e-06,36.2
45,0.220051,0.075386,1.522035,1.0,0.151037,0.9868,8.39e-06,36.4
46,0.219473,0.075125,1.518612,0.9998,0.151739,0.9844,7.97e-06,36.5
47,0.219572,0.074599,1.52433,1.0,0.149277,0.9868,7.56e-06,37.1
48,0.219428,0.074604,1.522846,1.0,0.152083,0.9844,7.16e-06,36.8
49,0.219572,0.074451,1.525659,1.0,0.149635,0.9844,6.77e-06,36.5
50,0.217863,0.072739,1.52398,1.0,0.150426,0.9844,6.38e-06,36.9
51,0.217809,0.072192,1.528362,1.0,0.150561,0.9844,6e-06,36.6
52,0.218824,0.074437,1.518305,0.9998,0.149281,0.9844,5.63e-06,36.5
53,0.21902,0.074481,1.519873,1.0,0.148567,0.9856,5.27e-06,29.3
54,0.217678,0.073497,1.515303,1.0,0.150687,0.9856,4.92e-06,29.1
55,0.216752,0.071613,1.523004,0.9998,0.145167,0.9844,4.58e-06,29.0
56,0.217928,0.07311,1.521294,1.0,0.149607,0.9844,4.25e-06,29.4
57,0.219424,0.075105,1.518301,1.0,0.147286,0.9868,3.93e-06,28.9
58,0.218977,0.07458,1.518548,0.9998,0.149069,0.9856,3.63e-06,28.4
