epoch,train_loss,train_acc,val_loss,val_acc,lr,drop_path,epoch_time_sec
1,9.567855,0.001202,6.781160,0.001199,0.00010900,0.0007,11.27
2,9.525082,0.000901,6.744085,0.002398,0.00020800,0.0013,15.99
3,9.464900,0.001202,6.729729,0.001199,0.00030700,0.0020,15.65
4,9.413018,0.001953,6.677761,0.004796,0.00040600,0.0027,15.37
5,9.236971,0.003005,6.723813,0.003597,0.00050500,0.0033,15.41
6,8.985838,0.008413,6.218849,0.013189,0.00060400,0.0040,14.91
7,8.747155,0.015925,6.152036,0.017986,0.00070300,0.0047,15.86
8,8.435954,0.032752,5.744934,0.047962,0.00080200,0.0053,15.95
9,8.164070,0.044922,5.535914,0.077938,0.00090100,0.0060,15.27
10,7.939288,0.065805,5.957314,0.039568,0.00100000,0.0067,16.25
11,7.724553,0.086689,5.377371,0.094724,0.00099997,0.0073,15.92
12,7.503191,0.111328,5.009960,0.151079,0.00099988,0.0080,16.06
13,7.279663,0.145282,5.092950,0.155875,0.00099974,0.0087,15.38
14,7.004855,0.196965,5.227845,0.105516,0.00099953,0.0093,15.63
15,6.773626,0.243389,4.745237,0.237410,0.00099927,0.0100,16.04
16,6.568849,0.299730,5.806803,0.088729,0.00099895,0.0107,15.77
17,6.327564,0.356070,5.382144,0.130695,0.00099856,0.0113,15.20
18,6.167328,0.390775,4.385832,0.333333,0.00099813,0.0120,14.93
19,6.012815,0.437200,5.145712,0.153477,0.00099763,0.0127,15.93
20,5.804598,0.487831,4.432995,0.332134,0.00099707,0.0133,15.94
21,5.658525,0.520883,5.157316,0.187050,0.00099646,0.0140,15.99
22,5.485921,0.562951,4.489963,0.314149,0.00099579,0.0147,15.51
23,5.348259,0.598708,5.037095,0.163070,0.00099505,0.0153,15.80
24,5.193143,0.635367,3.763460,0.556355,0.00099427,0.0160,15.62
25,5.080267,0.662560,4.159578,0.398082,0.00099342,0.0167,15.56
26,4.942188,0.691406,4.789544,0.251799,0.00099252,0.0173,15.31
27,4.809874,0.726863,3.771468,0.529976,0.00099155,0.0180,15.42
28,4.747269,0.728365,3.275009,0.725420,0.00099053,0.0187,14.99
29,4.660467,0.752254,3.204779,0.744604,0.00098946,0.0193,15.35
30,4.569773,0.769381,3.773339,0.537170,0.00098832,0.0200,14.79
31,4.510714,0.785156,3.822948,0.495204,0.00098713,0.0207,15.64
32,4.426798,0.803486,4.321051,0.353717,0.00098588,0.0213,15.90
33,4.351804,0.823017,3.046533,0.762590,0.00098458,0.0220,15.98
34,4.278161,0.834886,3.125663,0.768585,0.00098321,0.0227,15.85
35,4.236697,0.841346,2.861754,0.845324,0.00098179,0.0233,15.98
36,4.155401,0.862079,3.067285,0.778177,0.00098032,0.0240,15.56
37,4.145078,0.859976,3.011557,0.781775,0.00097879,0.0247,15.96
38,4.100904,0.870042,2.846511,0.851319,0.00097720,0.0253,15.93
39,4.040836,0.881010,3.897607,0.477218,0.00097555,0.0260,15.86
40,4.010670,0.886118,3.397079,0.633094,0.00097385,0.0267,15.53
41,3.973081,0.890925,2.732349,0.882494,0.00097210,0.0273,15.25
42,3.945512,0.894982,2.835423,0.842926,0.00097029,0.0280,15.31
43,3.901750,0.906550,2.885723,0.827338,0.00096842,0.0287,15.73
44,3.874690,0.915865,3.056970,0.747002,0.00096650,0.0293,15.85
45,3.839782,0.914363,3.382900,0.613909,0.00096452,0.0300,16.05
46,3.818497,0.919621,2.745486,0.869305,0.00096249,0.0307,15.57
47,3.786860,0.925030,3.009125,0.758993,0.00096041,0.0313,15.88
48,3.762300,0.931941,2.754333,0.860911,0.00095827,0.0320,16.12
49,3.746234,0.931340,2.772301,0.853717,0.00095608,0.0327,16.14
50,3.711871,0.937650,2.587005,0.918465,0.00095383,0.0333,16.54
