epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
14,0.747029,0.478173,1.015885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.468275,0.9892,9.918e-05,37.9
15,0.742961,0.470433,1.015488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.480229,0.988,9.899e-05,38.6
16,0.738967,0.470951,1.006984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.493585,0.9856,9.877e-05,39.6
17,0.737948,0.472273,1.003623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.465762,0.9892,9.854e-05,35.6
18,0.735764,0.468678,1.002849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.486971,0.9892,9.829e-05,36.3
19,0.735567,0.474313,0.99682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.473744,0.988,9.802e-05,35.0
20,0.733566,0.470202,0.996931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.457776,0.9868,9.773e-05,32.2
21,0.730514,0.467746,0.993281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.458734,0.988,9.742e-05,27.3
22,0.730146,0.469458,0.990835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.458472,0.9904,9.709e-05,24.3
23,0.726433,0.466852,0.986013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.460015,0.9868,9.674e-05,30.1
24,0.724003,0.461814,0.986193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.46317,0.9892,9.637e-05,35.2
25,0.723724,0.464342,0.983107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.463796,0.9892,9.599e-05,38.0
26,0.722656,0.46611,0.979203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.462649,0.9892,9.558e-05,39.7
27,0.71896,0.461463,0.976456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.50808,0.9844,9.516e-05,40.5
28,0.717319,0.460098,0.974539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.452555,0.988,9.472e-05,40.9
29,0.718275,0.464067,0.972483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.463272,0.9892,9.426e-05,41.4
30,0.716896,0.461132,0.972659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.452855,0.9868,9.378e-05,41.3
31,0.713635,0.458672,0.968598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.437744,0.988,9.328e-05,41.1
32,0.713635,0.459379,0.967891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.464441,0.9904,9.277e-05,40.9
33,0.71465,0.461575,0.967726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.447496,0.988,9.224e-05,41.2
34,0.70993,0.457101,0.962759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.447699,0.9892,9.169e-05,41.3
35,0.710238,0.459426,0.961051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.442079,0.9904,9.113e-05,40.6
36,0.709891,0.458023,0.961759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.446063,0.9856,9.055e-05,41.2
37,0.709252,0.460099,0.958405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.430249,0.9892,8.995e-05,40.5
38,0.706851,0.456535,0.957167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.443647,0.9892,8.933e-05,41.0
39,0.703851,0.450008,0.957694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.445493,0.988,8.87e-05,40.8
40,0.708913,0.464674,0.953152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.424,0.9892,8.806e-05,41.5
41,0.706596,0.456776,0.956416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.43603,0.988,8.74e-05,41.0
42,0.70364,0.455772,0.951509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.440494,0.9868,8.672e-05,40.9
43,0.70243,0.452096,0.952763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.447966,0.988,8.603e-05,40.4
44,0.70393,0.458697,0.949163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.449691,0.988,8.532e-05,41.0
45,0.701997,0.453548,0.950447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.456364,0.988,8.46e-05,40.9
46,0.70342,0.457974,0.948866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.437335,0.9868,8.387e-05,41.1
47,0.699784,0.453535,0.946033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.421565,0.9892,8.312e-05,45.8
48,0.697402,0.450129,0.944675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.445665,0.988,8.236e-05,42.9
49,0.699604,0.454701,0.944508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.423282,0.988,8.159e-05,40.9
50,0.700795,0.456075,0.945515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.437663,0.9892,8.08e-05,41.2
51,0.695765,0.44964,0.941889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.478066,0.9868,8e-05,41.3
52,0.69584,0.449586,0.942093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.434434,0.988,7.919e-05,41.3
53,0.697106,0.451239,0.942973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.440088,0.988,7.836e-05,41.4
54,0.694908,0.451176,0.938641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.426543,0.988,7.753e-05,41.3
55,0.695936,0.453296,0.938576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.427993,0.988,7.668e-05,41.4
56,0.691401,0.446632,0.936171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.426501,0.988,7.583e-05,41.0
57,0.696568,0.456715,0.936422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.415737,0.988,7.496e-05,40.9
58,0.693126,0.449916,0.936336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.425927,0.988,7.408e-05,41.0
59,0.691062,0.448786,0.933339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.43147,0.988,7.32e-05,41.4
60,0.695277,0.454401,0.936154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.414408,0.9916,7.23e-05,41.1
61,0.692609,0.451112,0.934107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.41394,0.9892,7.139e-05,41.3
62,0.693314,0.45383,0.932798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.424369,0.9892,7.048e-05,41.2
63,0.692145,0.452296,0.931994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.422447,0.9892,6.956e-05,41.1
64,0.689431,0.446428,0.932433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.421154,0.9904,6.863e-05,40.7
65,0.688971,0.448986,0.928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.415854,0.9904,6.769e-05,40.8
66,0.692081,0.454232,0.92993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.399804,0.9892,6.675e-05,40.9
67,0.687378,0.442403,0.932353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.427827,0.9892,6.58e-05,40.3
68,0.689038,0.452848,0.925228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.400162,0.9892,6.484e-05,40.5
69,0.68816,0.448821,0.927499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.413967,0.9904,6.388e-05,40.9
70,0.69087,0.454836,0.926904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.404684,0.988,6.291e-05,40.8
71,0.689202,0.450875,0.927528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.406391,0.9904,6.193e-05,40.9
72,0.688006,0.449327,0.926685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.405712,0.9856,6.096e-05,41.2
73,0.688866,0.449562,0.928171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.423531,0.9904,5.997e-05,41.1
74,0.688499,0.451117,0.925882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.428568,0.9904,5.899e-05,40.7
75,0.687095,0.4481,0.92609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.40186,0.9892,5.8e-05,40.9
76,0.687158,0.450289,0.924028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.410608,0.9868,5.7e-05,40.9
77,0.688768,0.454062,0.923474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.411708,0.9892,5.601e-05,41.0
78,0.686765,0.448481,0.92505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.407636,0.9868,5.501e-05,41.1
79,0.687545,0.451341,0.923748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.392364,0.9892,5.401e-05,41.7
80,0.685295,0.447895,0.922695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.39398,0.988,5.301e-05,41.0
81,0.686153,0.44918,0.923125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.408734,0.988,5.2e-05,40.9
82,0.686019,0.446624,0.925414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.406564,0.9904,5.1e-05,41.8
83,0.688869,0.457814,0.919925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.407576,0.9904,5e-05,48.7
84,0.681936,0.442498,0.921375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.408958,0.988,4.9e-05,49.1
85,0.685606,0.450951,0.920261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.398788,0.988,4.799e-05,46.1
86,0.685146,0.448517,0.921774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.393936,0.9868,4.699e-05,44.3
87,0.680974,0.444897,0.917051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.399465,0.9868,4.599e-05,48.8
88,0.686388,0.451591,0.921186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.389887,0.9892,4.499e-05,48.9
89,0.684152,0.447281,0.921024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.396436,0.9904,4.4e-05,46.3
90,0.685658,0.452039,0.919278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.400655,0.9892,4.3e-05,44.8
91,0.686229,0.454473,0.917984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.397935,0.988,4.201e-05,49.0
92,0.684868,0.450549,0.919187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.395473,0.988,4.103e-05,49.0
93,0.684262,0.449524,0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.402214,0.9868,4.004e-05,46.0
94,0.681402,0.443772,0.919031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.395465,0.988,3.907e-05,44.1
95,0.685294,0.453421,0.917167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.40173,0.9892,3.809e-05,48.9
96,0.683836,0.447962,0.91971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.401545,0.988,3.712e-05,48.5
97,0.684232,0.450795,0.917669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.389288,0.988,3.616e-05,46.9
98,0.689433,0.463077,0.915789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.391576,0.988,3.52e-05,44.8
99,0.686443,0.452342,0.920543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.395234,0.988,3.425e-05,47.4
100,0.683991,0.448928,0.919053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.394692,0.988,3.331e-05,48.9
101,0.687985,0.458976,0.916994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.389144,0.9892,3.237e-05,47.1
102,0.685065,0.452048,0.918082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.390028,0.988,3.144e-05,44.7
103,0.684261,0.450946,0.917575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.394418,0.9916,3.052e-05,48.1
104,0.68564,0.45452,0.916761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.397284,0.9892,2.961e-05,48.8
105,0.683419,0.450999,0.915839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.391026,0.9892,2.87e-05,46.5
106,0.685589,0.453956,0.917222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.389181,0.9868,2.78e-05,44.3
107,0.685987,0.455543,0.916431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.391894,0.9868,2.692e-05,48.2
108,0.683767,0.451145,0.91639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.387489,0.9892,2.604e-05,48.7
109,0.683563,0.451034,0.916092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.388757,0.9868,2.517e-05,47.1
110,0.686202,0.457201,0.915204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.385857,0.9892,2.432e-05,44.4
111,0.685227,0.455498,0.914955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.382914,0.988,2.347e-05,47.8
112,0.685072,0.451791,0.918354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.390005,0.988,2.264e-05,48.9
113,0.6869,0.460973,0.912827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.385778,0.988,2.181e-05,46.9
114,0.688398,0.463171,0.913625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.381133,0.988,2.1e-05,44.0
115,0.684343,0.44986,0.918826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.38662,0.9868,2.02e-05,48.4
116,0.683437,0.449637,0.917237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.389136,0.988,1.941e-05,48.6
117,0.68518,0.45792,0.912441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.395564,0.9868,1.864e-05,46.4
118,0.687811,0.461834,0.913789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.386967,0.988,1.788e-05,44.6
119,0.686483,0.458452,0.914515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.386305,0.988,1.713e-05,48.7
120,0.68709,0.457742,0.916437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.383598,0.988,1.64e-05,48.8
121,0.689933,0.462606,0.917259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.384189,0.9868,1.568e-05,46.7
122,0.690739,0.463331,0.918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.386368,0.9868,1.497e-05,44.2
123,0.686348,0.454432,0.918265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.38618,0.988,1.428e-05,47.1
124,0.686655,0.45631,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.386633,0.9868,1.36e-05,48.0
125,0.686915,0.458722,0.915107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.381112,0.9868,1.294e-05,47.7
126,0.686053,0.457926,0.91418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.383806,0.9868,1.23e-05,45.8
127,0.691778,0.46611,0.917447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.374161,0.9868,1.167e-05,43.8
128,0.69117,0.462987,0.919353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.384997,0.988,1.105e-05,46.3
129,0.690477,0.463213,0.917741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.385083,0.988,1.045e-05,46.4
130,0.690224,0.462701,0.917747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.374318,0.988,9.87e-06,44.3
131,0.689958,0.463221,0.916696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.380044,0.988,9.31e-06,42.2
132,0.689496,0.460838,0.918154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.375595,0.988,8.76e-06,42.3
133,0.689892,0.464509,0.915274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.382769,0.988,8.23e-06,44.1
134,0.691487,0.463387,0.919587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.380973,0.9868,7.72e-06,45.5
135,0.692419,0.465973,0.918865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.378958,0.988,7.22e-06,46.6
136,0.687139,0.454565,0.919714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.380177,0.988,6.74e-06,47.1
137,0.691261,0.465294,0.917228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.384296,0.9868,6.28e-06,47.6
138,0.691187,0.464203,0.918171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.378961,0.9868,5.84e-06,45.3
139,0.692683,0.468607,0.916759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.385741,0.988,5.42e-06,42.7
140,0.691052,0.464538,0.917566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.378767,0.988,5.01e-06,44.4
141,0.691151,0.466825,0.915478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.382177,0.9868,4.63e-06,39.6
142,0.693762,0.469808,0.917717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.386158,0.988,4.26e-06,28.9
143,0.694295,0.471034,0.917556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.373739,0.988,3.91e-06,28.8
144,0.697175,0.478041,0.91631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.383918,0.9868,3.58e-06,38.5
145,0.69274,0.466108,0.919372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.386232,0.9868,3.27e-06,44.2
146,0.697215,0.478643,0.915788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.378426,0.9868,2.98e-06,47.6
147,0.697109,0.474946,0.919271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.384406,0.988,2.71e-06,47.3
148,0.693119,0.467565,0.918673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.374657,0.9868,2.46e-06,46.9
149,0.696278,0.475965,0.916591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.378752,0.9868,2.23e-06,44.6
150,0.699694,0.479634,0.919754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.378617,0.9868,2.01e-06,45.2
151,0.695208,0.472617,0.917799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.381109,0.9868,1.82e-06,48.2
152,0.694693,0.468558,0.920828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.376919,0.988,1.65e-06,47.8
153,0.700142,0.481044,0.91924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.3777,0.9868,1.5e-06,46.8
154,0.692855,0.465585,0.920125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.382027,0.9868,1.37e-06,44.0
155,0.698506,0.476222,0.92079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.376174,0.9868,1.25e-06,48.7
156,0.700051,0.482322,0.917781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.379724,0.988,1.16e-06,48.6
157,0.697905,0.478962,0.916849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.378321,0.988,1.09e-06,47.3
158,0.697766,0.47645,0.919082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.383651,0.9868,1.04e-06,44.8
159,0.703139,0.488968,0.917311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.384868,0.9868,1.01e-06,46.3
