epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
93,2,2.759610,1.000000,1.931696,1.000000,0.00017997,26.67
94,2,2.755959,1.000000,1.935789,0.998801,0.00017754,26.52
95,2,2.758641,1.000000,1.936054,1.000000,0.00017511,26.41
96,2,2.754817,1.000000,1.931873,1.000000,0.00017267,26.60
97,2,2.755737,1.000000,1.936921,1.000000,0.00017022,26.78
98,2,2.752988,1.000000,1.927358,0.998801,0.00016776,26.71
99,2,2.750618,1.000000,1.928974,1.000000,0.00016531,26.55
100,2,2.751135,1.000000,1.924894,0.998801,0.00016285,26.76
101,2,2.749208,1.000000,1.927283,1.000000,0.00016038,26.64
102,2,2.748352,1.000000,1.925942,1.000000,0.00015791,26.84
103,2,2.748647,1.000000,1.928215,1.000000,0.00015544,26.80
104,2,2.747019,1.000000,1.923628,1.000000,0.00015297,26.62
105,2,2.740807,1.000000,1.926348,1.000000,0.00015050,26.93
106,2,2.740922,1.000000,1.927605,1.000000,0.00014803,26.89
107,2,2.743644,1.000000,1.922638,1.000000,0.00014556,26.66
108,2,2.741694,1.000000,1.927314,1.000000,0.00014309,26.53
109,2,2.740182,1.000000,1.922124,1.000000,0.00014062,26.88
110,2,2.738393,1.000000,1.915465,1.000000,0.00013815,26.74
111,2,2.738997,1.000000,1.920466,1.000000,0.00013569,26.49
112,2,2.736846,1.000000,1.920510,1.000000,0.00013324,26.75
113,2,2.737077,1.000000,1.918684,0.998801,0.00013078,26.83
114,2,2.734179,1.000000,1.916227,1.000000,0.00012833,26.80
115,2,2.732850,1.000000,1.917920,1.000000,0.00012589,26.87
116,2,2.734132,1.000000,1.911169,1.000000,0.00012346,26.69
117,2,2.732130,1.000000,1.914441,1.000000,0.00012103,26.67
118,2,2.732289,1.000000,1.913218,1.000000,0.00011861,26.76
119,2,2.731971,1.000000,1.913270,1.000000,0.00011620,26.50
120,2,2.729087,1.000000,1.917575,1.000000,0.00011380,26.63
121,2,2.728165,1.000000,1.912424,1.000000,0.00011141,26.69
122,2,2.727708,1.000000,1.914356,1.000000,0.00010903,27.04
123,2,2.725596,1.000000,1.916842,0.998801,0.00010666,26.53
124,2,2.725257,1.000000,1.908166,1.000000,0.00010430,26.55
125,2,2.725946,1.000000,1.909848,1.000000,0.00010196,26.86
126,2,2.723109,1.000000,1.905315,1.000000,0.00009963,26.60
127,2,2.721838,1.000000,1.912413,1.000000,0.00009731,26.62
128,2,2.724418,1.000000,1.910908,1.000000,0.00009501,26.46
129,2,2.722809,1.000000,1.908072,0.998801,0.00009272,26.81
130,2,2.720665,1.000000,1.908455,1.000000,0.00009045,26.81
131,2,2.720591,1.000000,1.908306,0.998801,0.00008819,26.74
132,2,2.720456,1.000000,1.906354,1.000000,0.00008595,26.90
133,2,2.717710,1.000000,1.905338,1.000000,0.00008373,26.71
134,2,2.717950,1.000000,1.906685,1.000000,0.00008153,26.81
135,2,2.717774,1.000000,1.908607,0.998801,0.00007935,26.98
136,2,2.717564,1.000000,1.905938,1.000000,0.00007718,26.48
137,2,2.716215,1.000000,1.903900,1.000000,0.00007504,26.73
138,2,2.717274,1.000000,1.906339,1.000000,0.00007291,26.76
139,2,2.716156,1.000000,1.903171,1.000000,0.00007081,26.61
140,2,2.716353,1.000000,1.903794,1.000000,0.00006873,26.80
141,2,2.715423,1.000000,1.901483,1.000000,0.00006667,26.74
142,2,2.714069,1.000000,1.901547,1.000000,0.00006464,26.98
143,2,2.714268,1.000000,1.899115,1.000000,0.00006263,26.84
144,2,2.712442,1.000000,1.899409,1.000000,0.00006064,26.74
145,2,2.711640,1.000000,1.901218,1.000000,0.00005868,26.66
146,2,2.710514,1.000000,1.900376,1.000000,0.00005674,26.74
147,2,2.711770,1.000000,1.905677,0.998801,0.00005482,26.55
148,2,2.710599,1.000000,1.900184,1.000000,0.00005294,26.78
149,2,2.710973,1.000000,1.901144,1.000000,0.00005108,27.10
150,2,2.710748,1.000000,1.902523,1.000000,0.00004925,26.90
151,2,2.709332,1.000000,1.902648,1.000000,0.00004744,26.66
152,2,2.706841,1.000000,1.898379,1.000000,0.00004567,26.62
153,2,2.709288,1.000000,1.899761,1.000000,0.00004392,26.58
154,2,2.708220,1.000000,1.900521,0.998801,0.00004220,27.96
155,2,2.707007,1.000000,1.900784,1.000000,0.00004051,27.55
156,2,2.705094,1.000000,1.900919,1.000000,0.00003885,26.63
157,2,2.707283,1.000000,1.898356,1.000000,0.00003722,26.27
158,2,2.705456,1.000000,1.898978,1.000000,0.00003562,26.44
159,2,2.704466,1.000000,1.897205,1.000000,0.00003406,26.66
160,2,2.705188,1.000000,1.898289,1.000000,0.00003252,26.62
161,2,2.705148,1.000000,1.897666,1.000000,0.00003102,26.56
162,2,2.702424,1.000000,1.898114,1.000000,0.00002955,26.87
163,2,2.705589,1.000000,1.899069,1.000000,0.00002812,26.81
164,2,2.705014,1.000000,1.895955,1.000000,0.00002671,26.78
165,2,2.702481,1.000000,1.897396,1.000000,0.00002534,27.08
166,2,2.703692,1.000000,1.895388,1.000000,0.00002401,26.66
167,2,2.703492,1.000000,1.898787,1.000000,0.00002271,26.70
168,2,2.701377,1.000000,1.898028,1.000000,0.00002144,26.61
169,2,2.700749,1.000000,1.897539,1.000000,0.00002021,26.57
170,2,2.701261,1.000000,1.899254,1.000000,0.00001902,26.80
171,2,2.703430,1.000000,1.897778,1.000000,0.00001786,26.61
172,2,2.701134,1.000000,1.895020,1.000000,0.00001674,26.82
173,2,2.701873,1.000000,1.896629,1.000000,0.00001565,26.84
