epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,1.750966,0.678706,2.210506,0.9821,0.767172,0.9676,6.058e-05,17.4
2,1.384082,1.337221,1.404165,0.9688,1.380954,0.9664,0.00012058,16.1
3,1.263851,1.745479,1.057438,0.9656,1.540113,0.97,0.00018058,16.1
4,1.216067,1.874062,0.934069,0.9706,1.671405,0.9736,0.00024058,16.2
5,1.189067,1.931543,0.870863,0.9746,1.756416,0.9676,0.0003,16.2
6,1.16905,1.946168,0.836,0.9809,1.7599,0.9736,0.0003,16.1
7,1.1584,1.952494,0.818073,0.9778,1.769326,0.9652,0.00029999,16.5
8,1.145041,1.931116,0.808151,0.9824,1.696871,0.9724,0.00029997,16.5
9,1.14075,1.940172,0.79814,0.9815,1.7685,0.9676,0.00029995,16.7
10,1.132652,1.930204,0.790845,0.9814,1.658745,0.9772,0.00029992,16.7
11,1.127895,1.923259,0.787024,0.9796,1.639276,0.976,0.00029989,16.8
12,1.120398,1.901727,0.785543,0.9812,1.709155,0.9736,0.00029985,16.7
13,1.113284,1.889604,0.780576,0.9806,1.673191,0.9712,0.00029981,16.6
14,1.109023,1.881277,0.778057,0.9808,1.702745,0.9772,0.00029976,16.5
15,1.108688,1.88871,0.774393,0.9818,1.653341,0.9736,0.0002997,16.4
16,1.102585,1.874788,0.771641,0.982,1.772474,0.9436,0.00029964,27.2
17,1.098877,1.869439,0.768636,0.9782,1.677959,0.964,0.00029957,27.0
18,1.09254,1.852484,0.76685,0.9797,1.589034,0.9724,0.00029949,28.0
19,1.092547,1.856699,0.765053,0.9784,1.603344,0.9748,0.00029941,28.2
20,1.087474,1.837311,0.766115,0.9805,1.73789,0.9676,0.00029932,27.9
21,1.079607,1.820432,0.76211,0.9824,1.549519,0.9748,0.00029923,28.1
22,1.084298,1.842332,0.759426,0.9782,1.576827,0.9736,0.00029913,28.1
23,1.076347,1.81993,0.757668,0.9803,1.552614,0.9784,0.00029903,28.2
24,1.073855,1.818692,0.754639,0.9824,1.56572,0.976,0.00029891,27.9
25,1.07341,1.815713,0.75528,0.9808,1.575593,0.9772,0.0002988,28.6
26,1.06896,1.798978,0.756095,0.98,1.550156,0.9772,0.00029867,27.0
27,1.068487,1.809429,0.75094,0.98,1.638572,0.958,0.00029855,28.3
28,1.061896,1.78704,0.75112,0.9806,1.564165,0.9664,0.00029841,28.3
29,1.057523,1.7699,0.752218,0.9809,1.570505,0.9748,0.00029827,28.2
30,1.057874,1.778372,0.749089,0.9793,1.544281,0.9688,0.00029812,28.4
31,1.059647,1.789948,0.746661,0.9803,1.509043,0.9748,0.00029797,28.5
32,1.052605,1.766398,0.746694,0.9814,1.533335,0.9712,0.00029781,28.5
33,1.052027,1.76334,0.747178,0.9788,1.608778,0.964,0.00029765,28.0
34,1.050635,1.763691,0.745039,0.9823,1.55625,0.9748,0.00029747,28.0
35,1.049531,1.763685,0.743465,0.9808,1.53104,0.9688,0.0002973,28.7
36,1.048355,1.759038,0.743776,0.9799,1.49063,0.9748,0.00029712,28.2
