epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,0.683771,0.269023,2.342761,0.9977,0.279764,0.9784,2.019e-05,14.1
2,0.679612,0.278048,2.285866,0.9976,0.285886,0.9772,4.019e-05,13.2
3,0.675528,0.287392,2.228072,0.9976,0.289551,0.9796,6.019e-05,12.6
4,0.671348,0.288195,2.203963,0.9971,0.307509,0.9796,8.019e-05,12.5
5,0.671315,0.297077,2.168268,0.9983,0.289866,0.9784,0.0001,12.6
6,0.672818,0.301737,2.157142,0.997,0.289661,0.9796,9.997e-05,12.6
7,0.66977,0.300404,2.147234,0.9982,0.29016,0.982,9.989e-05,12.7
8,0.666855,0.301016,2.13021,0.9983,0.313825,0.982,9.976e-05,12.5
9,0.669437,0.305109,2.126748,0.9964,0.287725,0.9796,9.957e-05,12.8
10,0.663576,0.300932,2.11415,0.9968,0.307505,0.9796,9.932e-05,12.7
11,0.663772,0.302238,2.109906,0.9971,0.315771,0.9832,9.903e-05,12.7
12,0.660227,0.298064,2.108879,0.9974,0.278768,0.9832,9.868e-05,12.6
13,0.660032,0.299383,2.102628,0.9973,0.29021,0.982,9.828e-05,12.7
14,0.659849,0.299685,2.100505,0.9961,0.314936,0.9772,9.782e-05,12.9
15,0.663437,0.306676,2.090481,0.9977,0.27665,0.982,9.732e-05,12.6
16,0.663057,0.303508,2.101253,0.9976,0.299661,0.982,9.676e-05,12.7
17,0.658351,0.298925,2.096058,0.9977,0.312678,0.9808,9.615e-05,12.6
18,0.662891,0.306809,2.087218,0.9979,0.284841,0.982,9.55e-05,12.8
19,0.660102,0.300877,2.097003,0.9982,0.284951,0.982,9.479e-05,12.6
20,0.659885,0.305913,2.075773,0.9977,0.284927,0.982,9.403e-05,12.7
21,0.659041,0.303514,2.08115,0.9973,0.278699,0.982,9.323e-05,12.6
22,0.66172,0.30641,2.082964,0.9974,0.278275,0.982,9.238e-05,12.5
23,0.660989,0.304566,2.08668,0.9973,0.2852,0.9808,9.149e-05,12.7
24,0.659817,0.305058,2.078851,0.9979,0.27306,0.9844,9.055e-05,12.7
25,0.66697,0.31437,2.077369,0.9965,0.282519,0.9808,8.956e-05,12.9
26,0.658392,0.304682,2.073232,0.9964,0.270084,0.9844,8.854e-05,13.4
27,0.659567,0.305843,2.074461,0.9962,0.275549,0.9832,8.747e-05,13.2
28,0.663061,0.308265,2.082243,0.9973,0.300354,0.9796,8.636e-05,12.8
29,0.663966,0.309289,2.082674,0.9955,0.267428,0.9856,8.521e-05,13.0
30,0.663272,0.310487,2.074411,0.9967,0.279784,0.982,8.403e-05,12.8
31,0.660499,0.305168,2.081824,0.9976,0.27941,0.982,8.28e-05,13.0
32,0.660671,0.307109,2.074922,0.9977,0.279392,0.9832,8.155e-05,13.3
33,0.665889,0.316431,2.06372,0.997,0.29568,0.9784,8.025e-05,13.4
34,0.667773,0.314575,2.080562,0.9968,0.263821,0.9844,7.893e-05,13.2
35,0.658334,0.30527,2.070589,0.9971,0.268177,0.9856,7.757e-05,12.6
36,0.664902,0.312878,2.072998,0.9967,0.272238,0.982,7.619e-05,12.4
37,0.662683,0.310188,2.072663,0.9973,0.268636,0.988,7.478e-05,12.6
38,0.664533,0.311222,2.077777,0.9973,0.260941,0.9868,7.334e-05,12.8
39,0.670069,0.318847,2.074957,0.9959,0.258033,0.9868,7.187e-05,12.6
40,0.667837,0.318318,2.065914,0.9973,0.270137,0.9856,7.038e-05,12.7
41,0.668472,0.316814,2.075104,0.9967,0.262344,0.9808,6.887e-05,12.6
42,0.668428,0.315083,2.081809,0.9967,0.262592,0.9844,6.734e-05,12.6
43,0.666814,0.315489,2.072118,0.9979,0.256987,0.9868,6.58e-05,12.6
44,0.66875,0.318671,2.069066,0.9964,0.258734,0.9844,6.423e-05,12.7
45,0.669074,0.317385,2.075831,0.9961,0.262322,0.9844,6.265e-05,12.7
46,0.667258,0.314597,2.077904,0.9974,0.264911,0.9844,6.106e-05,12.6
47,0.68069,0.330843,2.080077,0.9958,0.25223,0.9844,5.945e-05,12.7
48,0.672723,0.321105,2.079196,0.9973,0.256678,0.9856,5.784e-05,12.8
49,0.678645,0.331021,2.06914,0.9965,0.251203,0.9856,5.622e-05,12.7
50,0.674817,0.325916,2.070421,0.997,0.258063,0.9856,5.459e-05,12.8
51,0.672661,0.318897,2.087718,0.9967,0.259798,0.9868,5.295e-05,12.6
52,0.674767,0.325883,2.070302,0.9959,0.251349,0.982,5.132e-05,12.6
53,0.681506,0.33184,2.080166,0.9962,0.253334,0.9856,4.968e-05,12.6
54,0.675613,0.322985,2.086128,0.9973,0.255365,0.9844,4.805e-05,12.6
55,0.678141,0.329895,2.071124,0.9959,0.255116,0.9832,4.641e-05,12.7
56,0.678616,0.327962,2.081233,0.997,0.253321,0.9844,4.478e-05,12.8
57,0.678525,0.326366,2.087161,0.9967,0.260045,0.9868,4.316e-05,12.6
58,0.682093,0.331872,2.082978,0.9952,0.261078,0.9904,4.155e-05,12.6
59,0.682173,0.335182,2.070137,0.9976,0.246994,0.9868,3.994e-05,12.7
60,0.685235,0.336967,2.078305,0.9959,0.256805,0.9844,3.835e-05,12.6
61,0.686198,0.339099,2.074596,0.9947,0.252265,0.9844,3.677e-05,12.8
62,0.684661,0.335315,2.082047,0.9965,0.2449,0.9856,3.52e-05,12.9
63,0.688223,0.339149,2.084521,0.997,0.244877,0.9868,3.366e-05,12.8
64,0.684373,0.332231,2.092942,0.9973,0.246942,0.9868,3.213e-05,12.7
65,0.691804,0.341661,2.092376,0.9961,0.251668,0.9868,3.062e-05,12.7
66,0.686646,0.336379,2.087713,0.9962,0.252584,0.9856,2.913e-05,12.6
67,0.690493,0.341852,2.085057,0.997,0.247224,0.9856,2.766e-05,12.6
68,0.692062,0.342539,2.090153,0.9961,0.242793,0.9868,2.622e-05,12.7
69,0.69706,0.350292,2.084129,0.9955,0.245618,0.9856,2.481e-05,12.7
70,0.695335,0.346538,2.090525,0.9962,0.244611,0.9868,2.343e-05,12.8
71,0.69769,0.351264,2.083393,0.9941,0.248306,0.9856,2.207e-05,12.7
72,0.701142,0.353487,2.091761,0.9952,0.243058,0.9844,2.075e-05,12.6
73,0.70348,0.356214,2.092545,0.9935,0.246093,0.9856,1.945e-05,12.7
74,0.698566,0.349505,2.094811,0.9958,0.240823,0.9868,1.82e-05,12.7
75,0.701611,0.354218,2.091185,0.9947,0.241778,0.9856,1.697e-05,12.7
76,0.703695,0.354601,2.100073,0.9958,0.246804,0.9856,1.579e-05,12.6
77,0.714066,0.3707,2.087532,0.9944,0.242558,0.9856,1.464e-05,12.7
78,0.708699,0.362538,2.093343,0.9947,0.241953,0.9856,1.353e-05,12.7
79,0.711869,0.364434,2.101613,0.9937,0.239193,0.988,1.246e-05,12.7
80,0.70841,0.360019,2.101973,0.9958,0.23908,0.9868,1.144e-05,12.6
81,0.713694,0.372121,2.079985,0.9931,0.243996,0.9868,1.045e-05,12.7
82,0.710376,0.361065,2.107619,0.9956,0.242586,0.9844,9.51e-06,12.7
83,0.710916,0.364752,2.095574,0.9935,0.239954,0.9856,8.62e-06,12.6
84,0.720391,0.378855,2.086533,0.9946,0.239483,0.9856,7.77e-06,12.7
85,0.720801,0.37667,2.097329,0.9938,0.243561,0.9856,6.97e-06,12.7
86,0.715978,0.371776,2.092783,0.9937,0.239838,0.9844,6.21e-06,12.9
87,0.717893,0.374752,2.090455,0.9943,0.246058,0.9868,5.5e-06,12.7
88,0.721296,0.377411,2.096836,0.9934,0.243689,0.9856,4.85e-06,12.7
89,0.727914,0.3884,2.085969,0.9934,0.239824,0.9868,4.24e-06,12.6
90,0.727974,0.386109,2.095435,0.9931,0.241395,0.9844,3.68e-06,12.7
91,0.722614,0.379429,2.095352,0.9922,0.241238,0.9844,3.18e-06,12.7
92,0.727726,0.389867,2.079165,0.9949,0.244657,0.9868,2.72e-06,12.7
93,0.725092,0.383934,2.089723,0.9937,0.244342,0.9856,2.32e-06,12.6
94,0.732347,0.39483,2.082419,0.9932,0.241298,0.9844,1.97e-06,12.7
95,0.736229,0.397919,2.089469,0.994,0.241871,0.9868,1.68e-06,12.7
96,0.736577,0.397356,2.093457,0.9928,0.243024,0.988,1.43e-06,12.7
97,0.740213,0.405565,2.078804,0.9926,0.244156,0.9844,1.24e-06,12.6
98,0.729973,0.3934,2.076266,0.9922,0.246864,0.9844,1.11e-06,12.9
99,0.744649,0.411073,2.078954,0.9929,0.247277,0.9868,1.03e-06,12.7
100,0.742588,0.40811,2.080496,0.9931,0.242723,0.9856,1e-06,12.7
